# Time	Values[Relative_Saturation]	
12.075	0.904022	
12.1	0.903965	
12.125	0.903906	
12.15	0.903846	
12.175	0.903785	
12.2	0.903722	
12.225	0.903658	
12.25	0.903592	
12.275	0.903526	
12.3	0.903457	
12.325	0.903388	
12.35	0.903318	
12.375	0.903246	
12.4	0.903173	
12.425	0.903099	
12.45	0.903023	
12.475	0.902947	
12.5	0.902869	
12.525	0.90279	
12.55	0.90271	
12.575	0.902629	
12.6	0.902547	
12.625	0.902464	
12.65	0.90238	
12.675	0.902295	
12.7	0.902209	
12.725	0.902122	
12.75	0.902033	
12.775	0.901944	
12.8	0.901854	
12.825	0.901763	
12.85	0.901671	
12.875	0.901578	
12.9	0.901484	
12.925	0.90139	
12.95	0.901294	
12.975	0.901198	
13	0.9011	
13.025	0.901002	
13.05	0.900903	
13.075	0.900803	
13.1	0.900703	
13.125	0.900602	
13.15	0.900499	
13.175	0.900397	
13.2	0.900293	
13.225	0.900188	
13.25	0.900083	
13.275	0.899977	
13.3	0.899871	
13.325	0.899764	
13.35	0.899656	
13.375	0.899547	
13.4	0.899438	
13.425	0.899328	
13.45	0.899217	
13.475	0.899106	
13.5	0.898994	
13.525	0.898881	
13.55	0.898768	
13.575	0.898654	
13.6	0.89854	
13.625	0.898425	
13.65	0.89831	
13.675	0.898194	
13.7	0.898077	
13.725	0.89796	
13.75	0.897842	
13.775	0.897724	
13.8	0.897605	
13.825	0.897486	
13.85	0.897366	
13.875	0.897246	
13.9	0.897125	
13.925	0.897003	
13.95	0.896882	
13.975	0.896759	
14	0.896637	
14.025	0.896513	
14.05	0.89639	
14.075	0.896266	
14.1	0.896141	
14.125	0.896016	
14.15	0.895891	
14.175	0.895765	
14.2	0.895639	
14.225	0.895512	
14.25	0.895385	
14.275	0.895257	
14.3	0.89513	
14.325	0.895001	
14.35	0.894873	
14.375	0.894744	
14.4	0.894615	
14.425	0.894485	
14.45	0.894355	
14.475	0.894225	
14.5	0.894094	
14.525	0.893963	
14.55	0.893831	
14.575	0.8937	
14.6	0.893568	
14.625	0.893435	
14.65	0.893303	
14.675	0.89317	
14.7	0.893036	
14.725	0.892903	
14.75	0.892769	
14.775	0.892635	
14.8	0.8925	
14.825	0.892366	
14.85	0.892231	
14.875	0.892095	
14.9	0.89196	
14.925	0.891824	
14.95	0.891688	
14.975	0.891552	
15	0.891415	
15.025	0.891278	
15.05	0.891141	
15.075	0.891004	
15.1	0.890866	
15.125	0.890729	
15.15	0.890591	
15.175	0.890453	
15.2	0.890314	
15.225	0.890176	
15.25	0.890037	
15.275	0.889898	
15.3	0.889758	
15.325	0.889619	
15.35	0.889479	
15.375	0.88934	
15.4	0.8892	
15.425	0.889059	
15.45	0.888919	
15.475	0.888778	
15.5	0.888638	
15.525	0.888497	
15.55	0.888356	
15.575	0.888214	
15.6	0.888073	
15.625	0.887931	
15.65	0.88779	
